1307563975,27.000000000000,0.040000000000
1307566662,27.000000000000,10.000000000000
1307575413,10.000000000000,0.100000000000
1307576477,26.591000000000,1.000000000000
1307576818,28.000000000000,1.000000000000
1307576906,29.000000000000,0.880000000000
1307577066,29.999900000000,1.500000000000
1307579245,29.500000000000,1.000000000000
1307582051,30.000000000000,3.250000000000
1307584965,29.500000000000,1.000000000000
1307586031,29.500000000000,0.200000000000
1307586680,29.710000000000,0.200000000000
1307586931,27.000000000000,2.260000000000
1307587611,30.000000000000,6.750000000000
1307588360,30.000000000000,2.990000000000
1307589206,30.000000000000,0.800000000000
1307590087,30.000000000000,1.000000000000
1307590269,30.000000000000,30.000000000000
1307590425,30.000000000000,2.110000000000
1307590493,30.000000000000,5.000000000000
1307590672,29.000000000000,34.800000000000
1307591556,29.280000000000,2.100000000000
